amount,amount_net_flow,amount_usd,amount_usd_net_flow,etf_ticker,issuer,time,QueryID,eth_price,net_flow,net_flow_usd,net_tvl,net_tvl_usd,tvl,tvl_usd
0.0,,0.0,,ARKB,21Shares,2025-06-28 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-07-17 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BITB,Bitwise,2025-06-08 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-07-05 00:00:00.000 UTC,3430945,,,,,,,
-5.093246410000006,,-481575.0825560838,,BTC,Grayscale Mini,2025-04-30 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-13 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-05-24 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-24 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-05-05 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-06-01 00:00:00.000 UTC,3430945,,,,,,,
-261.53139328,,-24590022.5723307,,BITB,Bitwise,2025-04-30 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-05-24 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-04-29 00:00:00.000 UTC,3430945,,,,,,,
0.0,-1496.43163808,0.0,-163938695.54495937,IBIT,BlackRock,2025-05-26 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-07-04 00:00:00.000 UTC,3430945,,,,,,,
7561.89378397,8132.595918369999,826914728.7459987,888902297.6252667,IBIT,BlackRock,2025-05-23 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-04-30 00:00:00.000 UTC,3430945,,,,,,,
190.42535472,,21203301.899963584,,BITB,Bitwise,2025-05-22 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-07-01 00:00:00.000 UTC,3430945,,,,,,,
-93.05928071000017,,-10088621.763267577,,ARKB,21Shares,2025-07-08 00:00:00.000 UTC,3430945,,,,,,,
0.0,-0.00013103999999999997,0.0,-13.573182200400005,IBIT,BlackRock,2025-06-21 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-20 00:00:00.000 UTC,3430945,,,,,,,
-1.1858461261560205e-20,,-6.661338147750939e-16,,BTCO,Invesco,2025-05-18 00:00:00.000 UTC,3430945,,,,,,,
109.69531056,,11822766.411090374,,ARKB,21Shares,2025-06-09 00:00:00.000 UTC,3430945,,,,,,,
14.618780430000015,,1563370.484303534,,ARKB,21Shares,2025-06-27 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-25 00:00:00.000 UTC,3430945,,,,,,,
2908.48996368,6346.807799410001,304528396.7668523,665562456.7583407,IBIT,BlackRock,2025-05-20 00:00:00.000 UTC,3430945,,,,,,,
0.0,0.0,0.0,0.0,IBIT,BlackRock,2025-05-04 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-16 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-06-15 00:00:00.000 UTC,3430945,,,,,,,
54.39150458000046,,6623937.213919231,,BITB,Bitwise,2025-07-14 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-06-13 00:00:00.000 UTC,3430945,,,,,,,
2271.8587411099998,2945.68627132,243616804.93718883,315866391.4887616,IBIT,BlackRock,2025-06-16 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-06-07 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-06-17 00:00:00.000 UTC,3430945,,,,,,,
9349.31040066,6287.348396200001,888985243.3195446,598219986.8488407,IBIT,BlackRock,2025-04-29 00:00:00.000 UTC,3430945,,,,,,,
-189.58616805999998,,-20056205.071504887,,BTCO,Invesco,2025-05-30 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-07-23 00:00:00.000 UTC,3430945,,,,,,,
3636.03364258,4370.7091478899965,354265634.0560481,425325158.76310265,IBIT,BlackRock,2025-05-02 00:00:00.000 UTC,3430945,,,,,,,
86.84940576,,9481651.862751244,,EZBC,Franklin Templeton,2025-07-03 00:00:00.000 UTC,3430945,,,,,,,
1387.6680879599999,1902.3572588499997,150897390.87238497,206699778.77852052,IBIT,BlackRock,2025-07-08 00:00:00.000 UTC,3430945,,,,,,,
2.906774145927486e-14,,-0.003683699422158959,,BITB,Bitwise,2025-07-08 00:00:00.000 UTC,3430945,,,,,,,
57.89722032,,6850799.178054811,,EZBC,Franklin Templeton,2025-07-16 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-05-01 00:00:00.000 UTC,3430945,,,,,,,
177.13864799999976,,21231312.247495413,,BTC,Grayscale Mini,2025-07-14 00:00:00.000 UTC,3430945,,,,,,,
77.78621404000003,,8417217.835879503,,ARKB,21Shares,2025-05-23 00:00:00.000 UTC,3430945,,,,,,,
0.0,,-0.44745999999963715,,GBTC,Grayscale,2025-06-10 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-05-04 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-06-29 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-07-22 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-14 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-06-28 00:00:00.000 UTC,3430945,,,,,,,
-1723.34658885,,-187542258.89756176,,FBTC,Fidelity,2025-06-12 00:00:00.000 UTC,3430945,,,,,,,
9.635056018005364e-14,,-0.005408296035958937,,HODL,VanEck,2025-06-23 00:00:00.000 UTC,3430945,,,,,,,
-946.9340548699982,,-91790423.3735468,,GBTC,Grayscale,2025-05-07 00:00:00.000 UTC,3430945,,,,,,,
221.84295720000006,,26069577.915820092,,BTC,Grayscale Mini,2025-07-11 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-05-27 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-22 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-01 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-05-07 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-26 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-07-14 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-05-17 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BITB,Bitwise,2025-06-23 00:00:00.000 UTC,3430945,,,,,,,
3.456080907571213e-13,,-1.0231197090148498,,BTC,Grayscale Mini,2025-06-12 00:00:00.000 UTC,3430945,,,,,,,
1037.38784947,,98419575.55255553,,ARKB,21Shares,2025-04-25 00:00:00.000 UTC,3430945,,,,,,,
57.571007,,6233254.95472511,,BTC,Grayscale Mini,2025-07-08 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-07-06 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-06-04 00:00:00.000 UTC,3430945,,,,,,,
-610.97,,-57705542.188200004,,FBTC,Fidelity,2025-05-05 00:00:00.000 UTC,3430945,,,,,,,
-157.6440448000001,,-16632497.88331323,,GBTC,Grayscale,2025-06-03 00:00:00.000 UTC,3430945,,,,,,,
63.63476667,,7592390.644583373,,HODL,VanEck,2025-07-16 00:00:00.000 UTC,3430945,,,,,,,
166.16866527999937,,19550840.26417122,,ARKB,21Shares,2025-07-17 00:00:00.000 UTC,3430945,,,,,,,
0.0,0.0,0.0,0.0,IBIT,BlackRock,2025-07-04 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-27 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-06-22 00:00:00.000 UTC,3430945,,,,,,,
91.91688289000001,,10077639.276855558,,HODL,VanEck,2025-07-03 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BITB,Bitwise,2025-07-05 00:00:00.000 UTC,3430945,,,,,,,
5313.01414586,4721.356141779997,501566213.71217763,445751294.96952593,IBIT,BlackRock,2025-05-06 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-07-11 00:00:00.000 UTC,3430945,,,,,,,
0.0,1.5e-05,0.0,1.42101402,IBIT,BlackRock,2025-04-26 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-06-09 00:00:00.000 UTC,3430945,,,,,,,
-1.124349489999986,,-119964.11038580537,,BTCO,Invesco,2025-06-03 00:00:00.000 UTC,3430945,,,,,,,
199.4379868,,21486289.963128693,,ARKB,21Shares,2025-06-16 00:00:00.000 UTC,3430945,,,,,,,
56.56422856,,6201675.434130976,,HODL,VanEck,2025-05-21 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-05-11 00:00:00.000 UTC,3430945,,,,,,,
44.2948527,,4657893.892690185,,BTC,Grayscale Mini,2025-05-19 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-06-15 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-06-30 00:00:00.000 UTC,3430945,,,,,,,
35.35265381,,4151218.203597011,,HODL,VanEck,2025-07-21 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-07-13 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-02 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-05-08 00:00:00.000 UTC,3430945,,,,,,,
208.20376686,,19565602.84083143,,BTC,Grayscale Mini,2025-04-28 00:00:00.000 UTC,3430945,,,,,,,
-676.34,,-73753267.3108,,FBTC,Fidelity,2025-05-26 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-06-26 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,ARKB,21Shares,2025-07-04 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-07-11 00:00:00.000 UTC,3430945,,,,,,,
0.0,0.0,0.0,0.0,IBIT,BlackRock,2025-06-28 00:00:00.000 UTC,3430945,,,,,,,
141.42310135,,15294206.952419803,,BITB,Bitwise,2025-07-07 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,ARKB,21Shares,2025-06-05 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-05-08 00:00:00.000 UTC,3430945,,,,,,,
44.2837535,,5245073.159873331,,BTC,Grayscale Mini,2025-07-17 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-16 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-13 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-06-01 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-15 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-29 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-06-05 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-04-27 00:00:00.000 UTC,3430945,,,,,,,
-155.02306645000013,,-16143108.442247072,,BTC,Grayscale Mini,2025-06-02 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-07-12 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-07-19 00:00:00.000 UTC,3430945,,,,,,,
-57.91011074,,-6113453.930614416,,EZBC,Franklin Templeton,2025-05-30 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-07-23 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BITB,Bitwise,2025-04-28 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-23 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-06-04 00:00:00.000 UTC,3430945,,,,,,,
-1146.86079786,,-119725948.09358779,,ARKB,21Shares,2025-06-02 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-05-14 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-07-15 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-11 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-06-08 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-06-22 00:00:00.000 UTC,3430945,,,,,,,
152.3416023,,15977758.0235833,,BITB,Bitwise,2025-05-20 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-29 00:00:00.000 UTC,3430945,,,,,,,
-830.85297249,,-96402707.20385325,,ARKB,21Shares,2025-07-15 00:00:00.000 UTC,3430945,,,,,,,
-5.482944910000029,,-579227.4379916493,,BTC,Grayscale Mini,2025-05-30 00:00:00.000 UTC,3430945,,,,,,,
0.0,0.0,0.0,0.0,IBIT,BlackRock,2025-05-17 00:00:00.000 UTC,3430945,,,,,,,
43.62144586,,4852279.077613087,,FBTC,Fidelity,2025-07-10 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-07-21 00:00:00.000 UTC,3430945,,,,,,,
1181.4977911400001,-1974.0266487400008,124346824.25498962,-207771251.8874049,IBIT,BlackRock,2025-05-30 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-03 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-07-18 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-07-10 00:00:00.000 UTC,3430945,,,,,,,
118.1657814,,12325833.663126137,,GBTC,Grayscale,2025-06-17 00:00:00.000 UTC,3430945,,,,,,,
176.7632224,,19374594.34110247,,HODL,VanEck,2025-05-27 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-07-09 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,ARKB,21Shares,2025-05-18 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-26 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-04-26 00:00:00.000 UTC,3430945,,,,,,,
-5.440118190000021,,-597643.8769903183,,BITB,Bitwise,2025-06-11 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-21 00:00:00.000 UTC,3430945,,,,,,,
-113.48142233999971,,-13324046.677250117,,GBTC,Grayscale,2025-07-15 00:00:00.000 UTC,3430945,,,,,,,
380.79496236,,39484743.88559711,,BITB,Bitwise,2025-06-17 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-06-01 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-06-28 00:00:00.000 UTC,3430945,,,,,,,
415.47429157,,44552134.24794131,,ARKB,21Shares,2025-06-25 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-06-19 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-05-11 00:00:00.000 UTC,3430945,,,,,,,
-28.282127200000005,,-3329579.597558398,,HODL,VanEck,2025-07-18 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-05-10 00:00:00.000 UTC,3430945,,,,,,,
102.57011984000013,,11060651.24849077,,BITB,Bitwise,2025-06-30 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-06 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-06-21 00:00:00.000 UTC,3430945,,,,,,,
97.43346074,,10296216.657615412,,BTC,Grayscale Mini,2025-06-24 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BITB,Bitwise,2025-06-28 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-18 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-06-01 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-04-29 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-06-12 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-07-03 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-05-26 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-20 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-05-03 00:00:00.000 UTC,3430945,,,,,,,
27.20461848,,2786021.4411398377,,BITB,Bitwise,2025-05-15 00:00:00.000 UTC,3430945,,,,,,,
-1140.18298507,,-120448520.4267958,,GBTC,Grayscale,2025-05-30 00:00:00.000 UTC,3430945,,,,,,,
-1677.08,,-179802178.56599998,,FBTC,Fidelity,2025-07-01 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-06-08 00:00:00.000 UTC,3430945,,,,,,,
34.91678811,,3767611.173214443,,BTCO,Invesco,2025-06-30 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-07-03 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-01 00:00:00.000 UTC,3430945,,,,,,,
5.439319659999953,,543101.366693804,,GBTC,Grayscale,2025-06-13 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-07 00:00:00.000 UTC,3430945,,,,,,,
-8.470329472543003e-21,-8.470329472543003e-21,0.00021608999999922496,0.00021608999999922496,IBIT,BlackRock,2025-05-10 00:00:00.000 UTC,3430945,,,,,,,
1044.93476382,-728.1094837399999,111559381.41034505,-78496954.61557277,IBIT,BlackRock,2025-07-01 00:00:00.000 UTC,3430945,,,,,,,
70.86360928,,7644395.552449866,,BTC,Grayscale Mini,2025-06-16 00:00:00.000 UTC,3430945,,,,,,,
-64.83263735000014,,-6117839.11286135,,ARKB,21Shares,2025-05-06 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-05-04 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-05-04 00:00:00.000 UTC,3430945,,,,,,,
-157.54142580000007,,-16715736.057726756,,GBTC,Grayscale,2025-06-20 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-05-15 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-06-16 00:00:00.000 UTC,3430945,,,,,,,
48.71953228999928,,5309442.254141174,,BTC,Grayscale Mini,2025-06-10 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-07-09 00:00:00.000 UTC,3430945,,,,,,,
3566.079452069999,3548.566375179998,425562550.6571903,423771042.93920404,IBIT,BlackRock,2025-07-16 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-05-27 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-07-14 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-07-01 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-06-01 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-07-16 00:00:00.000 UTC,3430945,,,,,,,
3154.0610740800003,2835.9621802899997,321795825.0256566,288284988.2881775,IBIT,BlackRock,2025-05-12 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-05-19 00:00:00.000 UTC,3430945,,,,,,,
-0.01599999999851439,,-1739.467201746179,,GBTC,Grayscale,2025-05-21 00:00:00.000 UTC,3430945,,,,,,,
1522.01424417,2161.42684699,162294176.92367658,230636872.75165874,IBIT,BlackRock,2025-06-27 00:00:00.000 UTC,3430945,,,,,,,
49.8686772,,5088631.238754636,,ARKB,21Shares,2025-05-15 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-07-07 00:00:00.000 UTC,3430945,,,,,,,
0.0,-1608.5557019600003,0.0,-173101795.26477265,IBIT,BlackRock,2025-07-02 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-04-29 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-05-15 00:00:00.000 UTC,3430945,,,,,,,
119.67260255,,12839103.886001363,,BITB,Bitwise,2025-06-26 00:00:00.000 UTC,3430945,,,,,,,
-359.0570469500001,,-37703943.82713291,,BITB,Bitwise,2025-06-06 00:00:00.000 UTC,3430945,,,,,,,
57.90697036,,6238114.084347133,,EZBC,Franklin Templeton,2025-06-12 00:00:00.000 UTC,3430945,,,,,,,
-163.8774814399998,,-17053729.889981937,,BTC,Grayscale Mini,2025-06-06 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-04-29 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-06-19 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-07-05 00:00:00.000 UTC,3430945,,,,,,,
159.42216780000018,,19005948.09641031,,BTC,Grayscale Mini,2025-07-16 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BITB,Bitwise,2025-07-09 00:00:00.000 UTC,3430945,,,,,,,
-349.0546317999999,,-37543890.349757195,,ARKB,21Shares,2025-05-28 00:00:00.000 UTC,3430945,,,,,,,
97.43546208,,10182517.32353592,,BTC,Grayscale Mini,2025-06-20 00:00:00.000 UTC,3430945,,,,,,,
56.56422976,,6122145.127371258,,HODL,VanEck,2025-05-23 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-06-17 00:00:00.000 UTC,3430945,,,,,,,
150.57341762000001,,16482799.226330074,,BTC,Grayscale Mini,2025-07-03 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,ARKB,21Shares,2025-06-29 00:00:00.000 UTC,3430945,,,,,,,
-319.13382719999987,,-34101756.69458155,,ARKB,21Shares,2025-05-29 00:00:00.000 UTC,3430945,,,,,,,
0.014999999999793352,,1540.7417101232465,,GBTC,Grayscale,2025-05-09 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-07-23 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-05-17 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-06-04 00:00:00.000 UTC,3430945,,,,,,,
-0.00011999000018178777,,-14.113536346609878,,ARKB,21Shares,2025-07-18 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-04-27 00:00:00.000 UTC,3430945,,,,,,,
327.30061639999997,,33528252.755981386,,FBTC,Fidelity,2025-05-12 00:00:00.000 UTC,3430945,,,,,,,
70.86040752,,7607961.666380409,,BTC,Grayscale Mini,2025-06-25 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-06-12 00:00:00.000 UTC,3430945,,,,,,,
-32.63363593999995,,-3856465.141799312,,BITB,Bitwise,2025-07-22 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BITB,Bitwise,2025-06-07 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-06-24 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,FBTC,Fidelity,2025-05-31 00:00:00.000 UTC,3430945,,,,,,,
305.37374574,,32605089.814428322,,FBTC,Fidelity,2025-06-27 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,GBTC,Grayscale,2025-06-22 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-07-21 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-06-28 00:00:00.000 UTC,3430945,,,,,,,
3.183231456205249e-12,,-18.279256403446198,,GBTC,Grayscale,2025-05-20 00:00:00.000 UTC,3430945,,,,,,,
-820.0916380799999,,-90185428.23415935,,GBTC,Grayscale,2025-05-26 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-07-12 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,HODL,VanEck,2025-05-18 00:00:00.000 UTC,3430945,,,,,,,
-337.3039836099999,,-35186829.796903215,,BITB,Bitwise,2025-06-02 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BRRR,Valkyrie,2025-07-14 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BITB,Bitwise,2025-05-07 00:00:00.000 UTC,3430945,,,,,,,
79.84389650999998,,7530398.852322069,,BTCO,Invesco,2025-04-25 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,EZBC,Franklin Templeton,2025-05-16 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCO,Invesco,2025-06-15 00:00:00.000 UTC,3430945,,,,,,,
-678.1671864800005,,-74741354.9373819,,ARKB,21Shares,2025-05-27 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-07-22 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTC,Grayscale Mini,2025-06-14 00:00:00.000 UTC,3430945,,,,,,,
-0.00013103999999999997,,-13.573182200400005,,BTCO,Invesco,2025-06-21 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-06-15 00:00:00.000 UTC,3430945,,,,,,,
0.0,,0.0,,BTCW,WisdomTree,2025-04-28 00:00:00.000 UTC,3430945,,,,,,,
