eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,Fidelity,,,102893.8863263677,248794330.3205673,2025-06-24 00:00:00,26218.561737900098,63395695.72539029
0,Fidelity,,,91907.16632636791,225135794.63307083,2025-06-25 00:00:00,-10986.7199999998,-26913069.311999507
0,Fidelity,,,91907.16632636791,222527469.2527285,2025-06-26 00:00:00,0.0,0.0
0,Fidelity,,,93904.70927924801,227213712.66625407,2025-06-27 00:00:00,1997.5429528801,4833294.879647748
0,Fidelity,,,93904.70927924801,227788409.48704305,2025-06-28 00:00:00,0.0,0.0
0,Fidelity,,,93904.70927924801,229026073.55534357,2025-06-29 00:00:00,0.0,0.0
0,Fidelity,,,105889.84212020831,264888734.5558071,2025-06-30 00:00:00,11985.1328409603,29981409.05830424
0,Fidelity,,,110796.2121202083,275781743.6262893,2025-07-01 00:00:00,4906.37,12212396.5033
0,Fidelity,,,110796.2121202083,266862648.55061254,2025-07-02 00:00:00,0.0,0.0
0,Fidelity,,,120783.5344426085,310616599.8553674,2025-07-03 00:00:00,9987.3223224002,25684197.070070144
0,Fidelity,,,120783.5344426085,312967047.4356206,2025-07-04 00:00:00,0.0,0.0
0,Fidelity,,,120783.5344426085,303129228.55527014,2025-07-05 00:00:00,0.0,0.0
0,Fidelity,,,120783.5344426085,304259762.437653,2025-07-06 00:00:00,0.0,0.0
0,Fidelity,,,145751.6003756086,374838135.7819752,2025-07-07 00:00:00,24968.0659330001,64211873.24385234
0,Fidelity,,,149247.0971928687,379560740.16798794,2025-07-08 00:00:00,3495.4968172600998,8889642.640751367
0,Fidelity,,,149247.0971928687,390319963.40462184,2025-07-09 00:00:00,0.0,0.0
0,Fidelity,,,159983.06791353872,442799535.5404133,2025-07-10 00:00:00,10735.97072067,29714912.40096322
0,Fidelity,,,173215.65040216883,510710755.80225855,2025-07-11 00:00:00,13232.5824886301,39015078.53530187
0,Fidelity,,,173215.65040216912,511935390.45060277,2025-07-12 00:00:00,3e-10,8.86644e-07
0,Fidelity,,,173215.65040216912,509198583.1742485,2025-07-13 00:00:00,0.0,0.0
0,Fidelity,,,175213.00280464912,520415908.8003408,2025-07-14 00:00:00,1997.35240248,5932516.132322071
0,Fidelity,,,185699.00597200912,559416398.5006177,2025-07-15 00:00:00,10486.00316736,31588979.681640327
0,Fidelity,,,189693.63627840913,594888728.050905,2025-07-16 00:00:00,3994.6303064,12527360.37238572
0,Fidelity,,,223398.01678005914,752790999.0842687,2025-07-17 00:00:00,33704.38050165,113574662.10782504
0,Fidelity,,,228391.21133605915,793693718.0745059,2025-07-18 00:00:00,4993.194556,17352100.061283402
0,Fidelity,,,228391.21133605915,809724497.198184,2025-07-19 00:00:00,0.0,0.0
0,Fidelity,,,228391.21133605915,820280738.9861366,2025-07-20 00:00:00,0.0,0.0
0,Fidelity,,,228391.21133605915,857704922.8756633,2025-07-21 00:00:00,0.0,0.0
0,Fidelity,,,260344.31151365914,979170576.2615628,2025-07-22 00:00:00,31953.1001776,120177526.95396426
0,Fidelity,,,260344.31151365914,975080567.1276833,2025-07-23 00:00:00,0.0,0.0
0,BlackRock,36003.30369875683,63719366.952133805,0.0,0.0,2025-04-25 00:00:00,0.0,0.0
0,BlackRock,1.1000000000000001e-05,0.01966866,1e-06,0.00178806,2025-04-26 00:00:00,1e-06,0.00178806
0,BlackRock,1.6e-05,0.02915472,4.9999999999999996e-06,0.00911085,2025-04-27 00:00:00,4e-06,0.00728868
0,BlackRock,57909.20975788999,103847427.67462896,30271.81609368,54285842.364474475,2025-04-28 00:00:00,30271.81608868,54285842.35550807
0,BlackRock,35672.5335857461,64201999.0462824,67808.60510697,122039215.12732033,2025-04-29 00:00:00,37536.78901329,67557211.3945588
0,BlackRock,8833.654118327746,15905259.249672657,67808.60510697,122091427.7532527,2025-04-30 00:00:00,0.0,0.0
0,BlackRock,-1332.1014633738869,-2392067.9187951223,67808.60510697,121764590.2766371,2025-05-01 00:00:00,0.0,0.0
0,BlackRock,3509.0294460233,6455315.839787844,67808.60510697,124742744.21293524,2025-05-02 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,67808.60510697,125035677.38699734,2025-05-03 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,67808.60510697,124537284.1394611,2025-05-04 00:00:00,0.0,0.0
0,BlackRock,10897.652176399999,19751013.781029124,78706.25728337001,142648007.76295266,2025-05-05 00:00:00,10897.652176399999,19751013.781029124
0,BlackRock,-9991.24976648,-18202258.64956859,78706.25728337001,143388633.64398915,2025-05-06 00:00:00,0.0,0.0
0,BlackRock,-107.10473687280142,-194686.42230842862,78599.15224149721,142871251.0124143,2025-05-07 00:00:00,-107.10504187280142,-194686.9767130286
0,BlackRock,-21350.614573743194,-38692651.261266105,66490.28766775402,120497023.82588722,2025-05-08 00:00:00,-12108.864573743196,-21944289.82376611
0,BlackRock,1507.02669952,3323129.504844557,66490.28766775402,146617068.4332877,2025-05-09 00:00:00,0.0,0.0
0,BlackRock,0.0003750000000000002,0.8792250000000005,66490.28766775402,155893128.46581608,2025-05-10 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,66490.28766775402,171597469.5100629,2025-05-11 00:00:00,0.0,0.0
0,BlackRock,4320.6147466600005,10854982.871066185,74057.93224941402,186060927.2454603,2025-05-12 00:00:00,7567.64458166,19012723.217625134
0,BlackRock,-3905.1816587782496,-9745419.881297711,74057.93224941402,184812310.5077352,2025-05-13 00:00:00,0.0,0.0
0,BlackRock,3804.9547542539767,10191609.35881682,74057.93224941402,198364912.10937798,2025-05-14 00:00:00,0.0,0.0
0,BlackRock,11856.942050173,30951242.958351098,96155.19547923403,251002560.7270377,2025-05-15 00:00:00,22097.26322982,57682474.96248983
0,BlackRock,-3232.976066528812,-8242278.503051215,99484.89992268402,253630783.25888756,2025-05-16 00:00:00,3329.7044434500003,8488881.69630917
0,BlackRock,3.2632038800398e-05,0.08291474738793128,99484.89992268402,252781182.21354786,2025-05-17 00:00:00,0.0,0.0
