eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,BlackRock,-4708.727405323681,-10500462.113871807,224463.44728852715,500553487.4534156,2025-06-23 00:00:00,-8171.995108873681,-18223549.09278831
0,BlackRock,43664.225536457525,105578787.42038819,235660.86260521458,569820895.9535307,2025-06-24 00:00:00,11197.41531668743,27075014.3132907
0,BlackRock,29264.9613737602,71687449.38116299,275912.5439789746,675875367.7308961,2025-06-25 00:00:00,40251.68137376,98600518.6931625
0,BlackRock,24848.6925668301,60164151.41666037,298610.8399433846,723002537.8877215,2025-06-26 00:00:00,22698.29596441,54957568.15494878
0,BlackRock,-10862.639160958646,-26283458.96663876,301031.9810023046,728383001.8727962,2025-06-27 00:00:00,2421.1410589200004,5858241.328984011
0,BlackRock,0.0,0.0,301031.9810023046,730225317.5965303,2025-06-28 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,301031.9810023046,734192919.1061407,2025-06-29 00:00:00,0.0,0.0
0,BlackRock,30912.431769959727,77328993.69414276,321006.2991516646,803013307.6428466,2025-06-30 00:00:00,19974.31814936,49966755.56653151
0,BlackRock,7327.464594880001,18238718.84846986,323427.3937465446,805039891.5005867,2025-07-01 00:00:00,2421.0945948800004,6026322.345169861
0,BlackRock,26836.031313089734,64636996.6603948,346125.1436541146,833673559.753864,2025-07-02 00:00:00,22697.74990757,54669573.44987403
0,BlackRock,-740.0165730059102,-1903085.820467839,327966.2286359484,843424190.8584957,2025-07-03 00:00:00,-18158.91501816621,-46698918.57391768
0,BlackRock,0.0,0.0,327966.2286359484,849806413.6677513,2025-07-04 00:00:00,0.0,0.0
0,BlackRock,5.0000500000000003e-05,0.12548575484500002,327966.22864594846,823093564.3704504,2025-07-05 00:00:00,1.0000100000000001e-05,0.025097150969000004
0,BlackRock,2.0000100000000002e-05,0.05038125190500001,327966.22866594855,826163328.3209578,2025-07-06 00:00:00,2.0000100000000002e-05,0.05038125190500001
0,BlackRock,57392.17100045105,147598889.69212002,360953.49240253854,928285753.6211526,2025-07-07 00:00:00,32987.26373659,84835325.38721271
0,BlackRock,24165.412390818026,61456751.82995668,381623.4079760965,970533202.4625694,2025-07-08 00:00:00,20669.915573557926,52567109.18920531
0,BlackRock,18105.453011569996,47350467.043038554,391307.4693462665,1023370772.282517,2025-07-09 00:00:00,9684.06137017,25326338.338950798
0,BlackRock,77660.56633468012,214948138.89546427,449108.95280592644,1243039268.486715,2025-07-10 00:00:00,57801.48345966,159982367.90481234
0,BlackRock,135253.9181705302,398784004.87317294,555935.5786939964,1639126019.5771658,2025-07-11 00:00:00,106826.62588807,314968692.0346445
0,BlackRock,4e-10,1.182192e-06,555935.5786939964,1643056484.1185327,2025-07-12 00:00:00,0.0,0.0
